case_id,amp,pw,Ea_mean,Ea_sigma,tfe,epife_read,Iref,VFB_read,VG_name,P0,Vth0,idmin0,idmax0,valid0,dV1,dV10,dV100,dP1,dP10,dP100,gradual,ratio1,ratio10,valid_ratio,progress_score,is_invalid,is_weak_all,is_early_saturate,is_progressive
A1p80_PW1p00em01us_Em1p10_Es0p15_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.15,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.470000000000021,0.543986705819257,3.23140459617469e-23,6.04673254488896e-06,1,-0.00805117938837707,-0.0420831863961808,-0.0918722471226446,0.025000000000001,0.130000000000005,0.285000000000012,0.0838210677342675,0.0876345103176716,0.458062012350715,1,0.0124117053195726,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p15_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.15,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.470000000000021,0.527400906891516,1.68688185927077e-23,4.94592702253367e-06,1,-0.0118479648114723,-0.0612376056430778,-0.134182474817792,0.025000000000001,0.130000000000005,0.285000000000012,0.12233451000632,0.0882974086411866,0.456375586500645,1,0.0264317558560692,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p15_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.15,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.470000000000021,0.534939692186903,1.7131382862411e-23,5.38866217919389e-06,1,-0.0101147513052264,-0.0526108251866106,-0.115286400925589,0.025000000000001,0.130000000000005,0.285000000000012,0.105171649620363,0.0877358580371933,0.45634892549528,1,0.0203329120902887,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p20_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.2,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.370000000000016,0.575613564662989,9.61993807748513e-24,5.45479712253009e-06,1,-0.0281645735281795,-0.0773586918516034,-0.118707812486849,0.0750000000000033,0.205000000000009,0.315000000000014,0.0905432389586694,0.23725964566401,0.651673131119097,1,-0.0448242031002511,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p20_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.2,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.370000000000016,0.576274235253505,1.6734836370938e-23,5.92011572818714e-06,1,-0.0240802738299257,-0.0660347361889828,-0.101625154102248,0.0750000000000033,0.205000000000009,0.315000000000014,0.0775448802723224,0.236951904699675,0.649787316657284,1,-0.0426385355921301,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p20_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.2,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.370000000000016,0.57444583334092,1.74008231189244e-23,4.7974753167841e-06,1,-0.035542241050599,-0.0966725561781736,-0.148301959644392,0.0750000000000033,0.205000000000009,0.315000000000014,0.112759718593793,0.239661304111048,0.651862972073877,1,-0.0490938506704769,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p20_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.2,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.370000000000016,0.575281414761456,8.8750376944267e-24,5.24895418028654e-06,1,-0.0302715175512337,-0.0826496140753409,-0.127034528983245,0.0750000000000033,0.205000000000009,0.315000000000014,0.0967630114320115,0.238293618227421,0.650607474494133,1,-0.0459923890175176,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p25_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.25,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.265000000000012,0.615179764515063,3.19469187445273e-23,5.31245418569425e-06,1,-0.0171015425349867,-0.0791339390470458,-0.11870321182315,0.0450000000000019,0.210000000000009,0.315000000000013,0.101601669288163,0.144069754072581,0.666653731029144,1,-0.0173442871811816,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p25_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.25,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.265000000000012,0.610320201043129,1.64063038646809e-23,5.7872829651806e-06,1,-0.014647055393309,-0.068038640691036,-0.101705629222655,0.0450000000000019,0.210000000000009,0.315000000000013,0.0870585738293457,0.144014205558314,0.668976154132879,1,-0.0189521978036797,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p25_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.25,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.265000000000012,0.623792373268218,2.46067206595353e-23,4.64180614098694e-06,1,-0.0212506452659691,-0.098819235181803,-0.148257501170389,0.0450000000000019,0.210000000000009,0.315000000000013,0.12700685590442,0.1433360544877,0.666537843965361,1,-0.0145998978012485,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p25_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.25,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.265000000000012,0.617540491176805,3.16717147343629e-23,5.10242306998219e-06,1,-0.018276755860106,-0.0845605572735476,-0.126905174964761,0.0450000000000019,0.210000000000009,0.315000000000013,0.108628419104655,0.14401899579888,0.666328676486427,1,-0.0166118673690898,0,0,0,0
